family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
complete_graph,80,79,79,79,3.349,96.23,1,1
complete_graph,80,79,79,79,3.424,95.374,1,1
complete_graph,80,79,79,79,3.662,95.319,1,1
complete_graph,80,79,79,79,3.321,95.269,1,1
complete_graph,80,79,79,79,3.263,94.391,1,1
complete_graph,80,79,79,79,3.31,95.215,1,1
complete_graph,80,79,156,79,3.254,91.745,0,1
complete_graph,80,79,79,79,3.057,91.115,1,1
complete_graph,80,79,79,79,3.185,92.206,1,1
complete_graph,80,79,79,79,3.392,92.337,1,1
complete_graph,80,79,79,79,3.371,92.381,1,1
complete_graph,80,79,79,79,3.32,92.073,1,1
complete_graph,80,79,79,79,3.258,98.366,1,1
complete_graph,80,79,79,79,4.738,118.215,1,1
complete_graph,80,79,79,79,3.619,88.06,1,1
complete_graph,90,89,89,89,4.57,199.115,1,1
complete_graph,90,89,89,89,4.844,195.27,1,1
complete_graph,90,89,89,89,4.719,199.802,1,1
complete_graph,90,89,89,89,4.838,201.848,1,1
complete_graph,90,89,89,89,4.731,201.118,1,1
complete_graph,90,89,89,89,4.611,202.27,1,1
complete_graph,90,89,89,89,4.412,194.009,1,1
complete_graph,90,89,89,89,4.721,194.67,1,1
complete_graph,90,89,89,89,4.58,194.818,1,1
complete_graph,90,89,89,89,4.823,202.31,1,1
complete_graph,90,89,89,89,4.413,185.98,1,1
complete_graph,90,89,89,89,4.474,186.562,1,1
complete_graph,90,89,176,89,4.475,186.003,0,1
complete_graph,90,89,89,89,4.395,195.729,1,1
complete_graph,90,89,89,89,4.557,185.589,1,1
complete_graph,90,89,89,89,4.397,193.503,1,1
complete_graph,90,89,89,89,4.634,194.017,1,1
complete_graph,90,89,89,89,4.71,186.526,1,1
complete_graph,90,89,89,89,4.782,206.495,1,1
complete_graph,90,89,89,89,5.538,214.34,1,1
complete_graph,90,89,89,89,5.547,207.18,1,1
complete_graph,90,89,176,89,4.745,198.864,0,1
complete_graph,90,89,89,89,5.932,202.058,1,1
complete_graph,90,89,89,89,5.094,185.17,1,1
complete_graph,90,89,89,89,4.63,190.401,1,1
complete_graph,90,89,89,89,4.408,190.796,1,1
complete_graph,90,89,89,89,4.496,199.166,1,1
complete_graph,90,89,89,89,4.862,189.763,1,1
complete_graph,90,89,89,89,4.563,189.917,1,1
complete_graph,90,89,89,89,4.468,187.819,1,1
complete_graph,100,99,99,99,7.158,260.579,1,1
complete_graph,100,99,99,99,6.067,209.5,1,1
complete_graph,100,99,99,99,6.083,211.128,1,1
complete_graph,100,99,196,99,6.086,209.657,0,1
complete_graph,100,99,99,99,6.242,223.674,1,1
complete_graph,100,99,99,99,6.65,214.646,1,1
complete_graph,100,99,99,99,6.088,207.223,1,1
complete_graph,100,99,99,99,6.212,208.044,1,1
complete_graph,100,99,99,99,6.402,208.382,1,1
complete_graph,100,99,99,99,6.101,245.963,1,1
complete_graph,100,99,99,99,6.469,216.812,1,1
complete_graph,100,99,99,99,6.515,218.627,1,1
complete_graph,100,99,99,99,6.396,218.004,1,1
complete_graph,100,99,99,99,6.474,223.66,1,1
complete_graph,100,99,99,99,6.327,217.244,1,1
complete_graph,100,99,99,99,6.666,215.655,1,1
complete_graph,100,99,99,99,6.719,216.194,1,1
complete_graph,100,99,99,99,6.142,214.811,1,1
complete_graph,100,99,99,99,6.581,226.956,1,1
complete_graph,100,99,99,99,6.666,218.446,1,1
complete_graph,100,99,99,99,6.35,207.008,1,1
complete_graph,100,99,99,99,6.53,207.119,1,1
complete_graph,100,99,99,99,5.967,209.028,1,1
complete_graph,100,99,99,99,7.358,209.057,1,1
complete_graph,100,99,99,99,6.305,209.914,1,1
complete_graph,100,99,99,99,5.979,210.837,1,1
