family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
barbell_graph,50,1,1,1,0.923,40.317,1,1
barbell_graph,50,1,1,1,0.577,36.888,1,1
barbell_graph,50,1,1,1,0.568,40.856,1,1
barbell_graph,50,1,1,1,0.54,36.572,1,1
barbell_graph,50,1,1,1,0.526,45.468,1,1
barbell_graph,50,1,1,1,1.036,44.623,1,1
barbell_graph,50,1,1,1,0.801,46.699,1,1
barbell_graph,50,1,24,1,0.948,42.114,0,1
barbell_graph,50,1,1,1,0.542,37.307,1,1
barbell_graph,50,1,1,1,0.692,40.826,1,1
barbell_graph,50,1,1,1,0.543,37.358,1,1
barbell_graph,50,1,1,1,0.567,38.04,1,1
barbell_graph,50,1,1,1,0.632,42.578,1,1
barbell_graph,50,1,1,1,0.612,38.719,1,1
barbell_graph,50,1,1,1,0.574,50.609,1,1
barbell_graph,50,1,1,1,0.642,37.842,1,1
barbell_graph,50,1,1,1,0.549,40.478,1,1
barbell_graph,50,1,1,1,0.79,37.365,1,1
barbell_graph,50,1,1,1,0.536,41.386,1,1
barbell_graph,50,1,24,1,0.554,39.743,0,1
barbell_graph,50,1,1,1,0.561,37.099,1,1
barbell_graph,50,1,1,1,0.54,36.703,1,1
barbell_graph,50,1,1,1,0.54,36.574,1,1
barbell_graph,50,1,46,1,0.55,36.866,0,1
barbell_graph,50,1,1,1,0.558,36.483,1,1
barbell_graph,50,1,1,1,0.565,36.931,1,1
barbell_graph,50,1,1,1,0.814,35.443,1,1
barbell_graph,50,1,1,1,0.576,35.932,1,1
barbell_graph,50,1,1,1,0.633,35.627,1,1
barbell_graph,50,1,1,1,0.597,38.269,1,1
barbell_graph,50,1,1,1,1.033,37.957,1,1
barbell_graph,50,1,1,1,0.648,34.402,1,1
barbell_graph,50,1,1,1,0.68,34.767,1,1
barbell_graph,50,1,1,1,0.53,34.038,1,1
barbell_graph,50,1,1,1,0.517,35.73,1,1
barbell_graph,50,1,1,1,0.822,34.873,1,1
barbell_graph,50,1,1,1,0.613,34.78,1,1
barbell_graph,50,1,1,1,0.577,33.504,1,1
barbell_graph,50,1,1,1,0.581,34.968,1,1
barbell_graph,50,1,1,1,0.982,36.503,1,1
barbell_graph,50,1,1,1,0.576,36.63,1,1
barbell_graph,50,1,1,1,0.66,36.569,1,1
barbell_graph,60,1,1,1,0.813,87.27,1,1
barbell_graph,60,1,1,1,0.855,79.78,1,1
barbell_graph,60,1,1,1,0.902,80.104,1,1
barbell_graph,60,1,1,1,0.834,80.864,1,1
barbell_graph,60,1,29,1,1.384,81.263,0,1
barbell_graph,60,1,1,1,0.851,80.883,1,1
barbell_graph,60,1,1,1,0.819,101.319,1,1
barbell_graph,60,1,1,1,0.997,86.588,1,1
barbell_graph,60,1,1,1,0.91,81.251,1,1
barbell_graph,60,1,1,1,0.9,80.747,1,1
barbell_graph,60,1,29,1,0.975,83.881,0,1
barbell_graph,60,1,1,1,0.957,83.541,1,1
barbell_graph,60,1,1,1,0.841,84.266,1,1
barbell_graph,60,1,1,1,0.888,87.916,1,1
barbell_graph,60,1,1,1,1.443,90.547,1,1
barbell_graph,60,1,1,1,1.308,85.336,1,1
barbell_graph,60,1,1,1,0.898,85.85,1,1
barbell_graph,60,1,1,1,0.917,84.168,1,1
barbell_graph,60,1,29,1,0.922,80.009,0,1
barbell_graph,60,1,1,1,0.821,79.17,1,1
barbell_graph,60,1,29,1,0.944,81.073,0,1
barbell_graph,60,1,29,1,0.831,82.237,0,1
barbell_graph,60,1,1,1,0.836,81.949,1,1
barbell_graph,60,1,1,1,0.861,79.251,1,1
barbell_graph,60,1,1,1,0.788,81.02,1,1
barbell_graph,60,1,1,1,1.06,79.948,1,1
barbell_graph,60,1,1,1,0.847,86.373,1,1
barbell_graph,60,1,1,1,0.962,89.978,1,1
barbell_graph,60,1,1,1,0.936,85.611,1,1
barbell_graph,60,1,1,1,1.045,85.401,1,1
barbell_graph,60,1,29,1,0.863,85.956,0,1
barbell_graph,60,1,29,1,0.901,91.69,0,1
barbell_graph,60,1,1,1,1.181,88.175,1,1
barbell_graph,60,1,1,1,0.968,84.608,1,1
barbell_graph,60,1,1,1,0.911,84.354,1,1
barbell_graph,60,1,1,1,0.926,86.585,1,1
barbell_graph,60,1,1,1,0.861,87.499,1,1
barbell_graph,60,1,1,1,0.881,85.343,1,1
barbell_graph,60,1,1,1,0.93,85.895,1,1
barbell_graph,60,1,1,1,0.928,86.276,1,1
barbell_graph,60,1,1,1,0.874,85.118,1,1
barbell_graph,60,1,29,1,0.899,88.076,0,1
barbell_graph,60,1,1,1,0.912,84.578,1,1
barbell_graph,60,1,1,1,1.031,85.738,1,1
barbell_graph,60,1,1,1,0.86,87.959,1,1
barbell_graph,60,1,1,1,0.915,86.113,1,1
barbell_graph,60,1,1,1,0.865,84.707,1,1
barbell_graph,60,1,1,1,1.154,85.881,1,1
barbell_graph,60,1,29,1,0.881,86.691,0,1
barbell_graph,60,1,29,1,0.996,86.968,0,1
barbell_graph,70,1,34,1,1.619,101.194,0,1
barbell_graph,70,1,34,1,1.321,100.159,0,1
barbell_graph,70,1,1,1,1.332,100.745,1,1
barbell_graph,70,1,1,1,1.361,107.254,1,1
barbell_graph,70,1,1,1,2.106,100.563,1,1
barbell_graph,70,1,1,1,1.343,103.39,1,1
barbell_graph,70,1,1,1,1.495,100.355,1,1
barbell_graph,70,1,1,1,1.439,99.025,1,1
barbell_graph,70,1,1,1,1.394,103.903,1,1
barbell_graph,70,1,1,1,1.369,100.557,1,1
barbell_graph,70,1,1,1,1.337,98.706,1,1
barbell_graph,70,1,34,1,1.444,103.227,0,1
barbell_graph,70,1,34,1,1.401,101.103,0,1
barbell_graph,70,1,1,1,1.68,100.531,1,1
barbell_graph,70,1,1,1,1.584,99.493,1,1
barbell_graph,70,1,34,1,1.452,99.587,0,1
barbell_graph,70,1,1,1,1.374,103.537,1,1
barbell_graph,70,1,1,1,1.359,162.567,1,1
barbell_graph,70,1,1,1,1.428,105.554,1,1
barbell_graph,70,1,34,1,1.383,108.088,0,1
barbell_graph,70,1,1,1,1.43,103.464,1,1
barbell_graph,70,1,1,1,1.33,103.588,1,1
barbell_graph,70,1,1,1,1.447,99.662,1,1
barbell_graph,70,1,1,1,2.143,107.541,1,1
barbell_graph,70,1,1,1,1.359,100.103,1,1
barbell_graph,70,1,1,1,1.391,102.46,1,1
barbell_graph,70,1,1,1,1.446,98.296,1,1
barbell_graph,70,1,1,1,1.346,99.411,1,1
barbell_graph,70,1,1,1,1.385,100.756,1,1
barbell_graph,70,1,1,1,1.655,100.135,1,1
barbell_graph,70,1,1,1,1.455,98.966,1,1
barbell_graph,70,1,34,1,1.409,99.815,0,1
barbell_graph,70,1,34,1,1.428,101.527,0,1
barbell_graph,70,1,1,1,1.404,99.003,1,1
barbell_graph,70,1,1,1,1.471,98.997,1,1
barbell_graph,70,1,1,1,1.336,99.007,1,1
barbell_graph,70,1,1,1,1.471,101.552,1,1
barbell_graph,70,1,1,1,1.417,102.051,1,1
barbell_graph,70,1,1,1,1.348,101.199,1,1
barbell_graph,70,1,66,1,1.46,99.281,0,1
barbell_graph,70,1,34,1,1.466,100.295,0,1
barbell_graph,70,1,1,1,1.409,101.51,1,1
barbell_graph,70,1,34,1,1.689,100.56,0,1
barbell_graph,70,1,1,1,1.564,108.362,1,1
barbell_graph,70,1,1,1,1.434,96.846,1,1
barbell_graph,70,1,1,1,1.449,95.028,1,1
barbell_graph,70,1,1,1,1.321,98.249,1,1
barbell_graph,70,1,1,1,1.381,99.796,1,1
barbell_graph,70,1,1,1,1.41,102.608,1,1
barbell_graph,70,1,1,1,1.37,101.086,1,1
barbell_graph,80,1,1,1,2.009,115.105,1,1
barbell_graph,80,1,1,1,1.916,114.868,1,1
barbell_graph,80,1,1,1,2.62,109.752,1,1
barbell_graph,80,1,76,1,1.994,111.597,0,1
barbell_graph,80,1,1,1,2.029,110.937,1,1
barbell_graph,80,1,1,1,1.913,112.305,1,1
barbell_graph,80,1,39,1,1.82,112.829,0,1
barbell_graph,80,1,1,1,1.805,107.738,1,1
barbell_graph,80,1,1,1,2.281,111.711,1,1
barbell_graph,80,1,1,1,1.787,111.497,1,1
barbell_graph,80,1,1,1,1.957,111.415,1,1
barbell_graph,80,1,1,1,1.743,113.61,1,1
barbell_graph,80,1,1,1,1.987,109.516,1,1
barbell_graph,80,1,1,1,2.035,105.647,1,1
barbell_graph,80,1,1,1,1.885,106.683,1,1
barbell_graph,80,1,1,1,1.893,109.043,1,1
barbell_graph,80,1,1,1,2.031,118.853,1,1
barbell_graph,80,1,1,1,1.82,119.526,1,1
barbell_graph,80,1,1,1,2.362,114.416,1,1
barbell_graph,80,1,1,1,1.854,120.258,1,1
barbell_graph,80,1,39,1,1.915,119.227,0,1
barbell_graph,80,1,1,1,1.965,112.393,1,1
barbell_graph,80,1,1,1,1.972,108.234,1,1
barbell_graph,80,1,1,1,1.841,110.445,1,1
barbell_graph,80,1,1,1,2.295,116.839,1,1
barbell_graph,80,1,1,1,2.002,112.701,1,1
barbell_graph,80,1,1,1,2.163,113.307,1,1
barbell_graph,80,1,1,1,2.059,108.794,1,1
barbell_graph,80,1,1,1,2.084,113.175,1,1
barbell_graph,80,1,1,1,2.022,109.641,1,1
barbell_graph,80,1,1,1,2.054,104.433,1,1
barbell_graph,80,1,1,1,1.879,103.396,1,1
barbell_graph,80,1,1,1,2.09,108.541,1,1
barbell_graph,80,1,1,1,1.968,114.929,1,1
barbell_graph,80,1,1,1,2.132,112.315,1,1
barbell_graph,80,1,1,1,1.815,105.851,1,1
barbell_graph,80,1,1,1,2.014,111.125,1,1
barbell_graph,80,1,1,1,2.015,105.668,1,1
barbell_graph,80,1,1,1,2.033,108.55,1,1
barbell_graph,80,1,1,1,1.855,112.557,1,1
barbell_graph,80,1,1,1,1.972,124.302,1,1
barbell_graph,80,1,1,1,1.991,119.2,1,1
barbell_graph,80,1,1,1,1.986,108.099,1,1
barbell_graph,80,1,1,1,1.805,106.578,1,1
barbell_graph,80,1,1,1,1.97,106.5,1,1
barbell_graph,80,1,1,1,1.854,109.552,1,1
barbell_graph,80,1,1,1,2.216,115.037,1,1
barbell_graph,80,1,1,1,2.368,126.356,1,1
barbell_graph,80,1,1,1,2.632,112.888,1,1
barbell_graph,80,1,1,1,2.798,109.281,1,1
barbell_graph,90,1,1,1,2.908,242.432,1,1
barbell_graph,90,1,1,1,2.659,240.733,1,1
barbell_graph,90,1,1,1,2.804,238.514,1,1
barbell_graph,90,1,1,1,2.75,233.541,1,1
barbell_graph,90,1,1,1,3.051,240.329,1,1
barbell_graph,90,1,1,1,2.984,236.701,1,1
barbell_graph,90,1,1,1,2.682,225.145,1,1
barbell_graph,90,1,1,1,3.17,230.219,1,1
barbell_graph,90,1,1,1,2.652,234.347,1,1
barbell_graph,90,1,1,1,2.532,252.49,1,1
barbell_graph,90,1,1,1,2.833,246.832,1,1
barbell_graph,90,1,1,1,2.74,236.366,1,1
barbell_graph,90,1,1,1,3.289,249.417,1,1
barbell_graph,90,1,1,1,2.916,287.171,1,1
barbell_graph,90,1,44,1,3.096,244.438,0,1
barbell_graph,90,1,44,1,3.027,246.382,0,1
barbell_graph,90,1,1,1,3.174,248.702,1,1
barbell_graph,90,1,1,1,2.823,241.625,1,1
barbell_graph,90,1,1,1,3.42,251.127,1,1
barbell_graph,90,1,1,1,2.759,233.452,1,1
barbell_graph,90,1,1,1,2.756,227.625,1,1
barbell_graph,90,1,1,1,3.31,231.956,1,1
barbell_graph,90,1,1,1,2.653,224.358,1,1
barbell_graph,90,1,1,1,2.8,228.381,1,1
barbell_graph,90,1,1,1,2.869,252.962,1,1
barbell_graph,90,1,1,1,2.896,227.21,1,1
barbell_graph,90,1,1,1,2.531,231.261,1,1
barbell_graph,90,1,44,1,2.594,237.101,0,1
barbell_graph,90,1,1,1,2.627,230.258,1,1
barbell_graph,90,1,1,1,2.488,224.547,1,1
barbell_graph,90,1,1,1,2.868,230.981,1,1
barbell_graph,90,1,44,1,2.769,233.805,0,1
barbell_graph,90,1,1,1,2.486,232.092,1,1
barbell_graph,90,1,1,1,2.817,271.762,1,1
barbell_graph,90,1,44,1,2.673,227.593,0,1
barbell_graph,90,1,1,1,3.16,230.643,1,1
barbell_graph,90,1,1,1,2.708,226.609,1,1
barbell_graph,90,1,1,1,2.819,231.814,1,1
barbell_graph,90,1,1,1,2.748,228.416,1,1
barbell_graph,90,1,1,1,3.404,229.376,1,1
barbell_graph,90,1,1,1,2.588,225.766,1,1
barbell_graph,90,1,1,1,2.546,233.688,1,1
barbell_graph,90,1,1,1,2.849,276.495,1,1
barbell_graph,90,1,1,1,2.679,227.807,1,1
barbell_graph,90,1,44,1,2.617,245.172,0,1
barbell_graph,90,1,1,1,2.707,232.556,1,1
barbell_graph,90,1,1,1,2.71,230.939,1,1
barbell_graph,90,1,1,1,3.774,229.514,1,1
barbell_graph,90,1,1,1,2.729,236.305,1,1
barbell_graph,90,1,1,1,2.742,236.973,1,1
barbell_graph,100,1,1,1,3.799,260.022,1,1
barbell_graph,100,1,1,1,3.717,255.854,1,1
barbell_graph,100,1,1,1,3.397,261.024,1,1
barbell_graph,100,1,1,1,3.634,272.679,1,1
barbell_graph,100,1,1,1,3.764,259.742,1,1
barbell_graph,100,1,1,1,4.318,256.815,1,1
barbell_graph,100,1,1,1,3.956,252.327,1,1
barbell_graph,100,1,1,1,3.718,263.284,1,1
barbell_graph,100,1,1,1,3.571,259.28,1,1
barbell_graph,100,1,1,1,3.421,251.169,1,1
barbell_graph,100,1,1,1,3.75,255.22,1,1
barbell_graph,100,1,49,1,3.755,259.214,0,1
barbell_graph,100,1,1,1,3.66,249.272,1,1
barbell_graph,100,1,1,1,3.377,258.142,1,1
barbell_graph,100,1,1,1,3.849,248.428,1,1
barbell_graph,100,1,1,1,3.528,253.665,1,1
barbell_graph,100,1,1,1,3.839,256.837,1,1
barbell_graph,100,1,1,1,3.634,254.593,1,1
barbell_graph,100,1,1,1,3.635,256.491,1,1
barbell_graph,100,1,1,1,3.741,253.461,1,1
barbell_graph,100,1,1,1,3.313,245.344,1,1
barbell_graph,100,1,1,1,3.603,254.513,1,1
barbell_graph,100,1,1,1,3.824,325.005,1,1
barbell_graph,100,1,1,1,3.721,254.598,1,1
barbell_graph,100,1,1,1,3.963,274.575,1,1
barbell_graph,100,1,1,1,3.629,253.899,1,1
barbell_graph,100,1,1,1,3.691,257.368,1,1
barbell_graph,100,1,1,1,3.616,246.122,1,1
barbell_graph,100,1,1,1,3.323,250.556,1,1
barbell_graph,100,1,1,1,3.849,254.025,1,1
barbell_graph,100,1,1,1,3.61,252.824,1,1
barbell_graph,100,1,1,1,3.545,255.489,1,1
barbell_graph,100,1,1,1,3.696,272.047,1,1
barbell_graph,100,1,1,1,3.692,250.088,1,1
barbell_graph,100,1,49,1,3.507,254.937,0,1
barbell_graph,100,1,1,1,3.58,252.347,1,1
barbell_graph,100,1,1,1,3.647,248.686,1,1
barbell_graph,100,1,1,1,3.673,254.526,1,1
barbell_graph,100,1,1,1,3.485,253.188,1,1
barbell_graph,100,1,1,1,3.807,253.461,1,1
barbell_graph,100,1,1,1,3.698,267.485,1,1
barbell_graph,100,1,49,1,3.804,258.128,0,1
barbell_graph,100,1,1,1,3.346,249.97,1,1
barbell_graph,100,1,1,1,4.149,251.412,1,1
barbell_graph,100,1,1,1,3.482,252.505,1,1
barbell_graph,100,1,1,1,3.586,253.218,1,1
barbell_graph,100,1,1,1,3.724,255.501,1,1
barbell_graph,100,1,1,1,3.615,251.026,1,1
barbell_graph,100,1,1,1,3.803,265.938,1,1
barbell_graph,100,1,49,1,3.624,254.287,0,1
