family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
watts_strogatz_graph,50,8,10,8,0.517,29.554,0,1
watts_strogatz_graph,50,8,12,8,0.521,32.066,0,1
watts_strogatz_graph,50,8,9,8,0.521,29.826,0,1
watts_strogatz_graph,50,8,10,8,0.517,29.033,0,1
watts_strogatz_graph,50,8,15,8,0.566,29.224,0,1
watts_strogatz_graph,50,8,14,8,0.541,29.948,0,1
watts_strogatz_graph,50,8,13,8,0.544,29.618,0,1
watts_strogatz_graph,60,8,11,8,0.688,66.796,0,1
watts_strogatz_graph,60,8,15,8,0.717,79.362,0,1
watts_strogatz_graph,60,8,10,10,0.71,64.236,0,0
watts_strogatz_graph,60,8,14,8,0.807,64.43,0,1
watts_strogatz_graph,60,8,10,8,1.159,70.427,0,1
watts_strogatz_graph,60,8,11,8,0.717,61.501,0,1
watts_strogatz_graph,60,8,11,8,1.262,74.81,0,1
watts_strogatz_graph,60,8,23,8,0.749,66.067,0,1
watts_strogatz_graph,60,8,15,8,0.758,68.483,0,1
watts_strogatz_graph,60,8,15,8,1.055,61.872,0,1
watts_strogatz_graph,60,8,12,8,0.743,63.175,0,1
watts_strogatz_graph,60,8,17,8,1.012,66.147,0,1
watts_strogatz_graph,60,8,14,10,0.725,68.276,0,0
watts_strogatz_graph,60,8,12,8,0.741,64.906,0,1
watts_strogatz_graph,60,8,23,8,0.805,65.318,0,1
watts_strogatz_graph,60,8,15,8,1.196,62.572,0,1
watts_strogatz_graph,60,8,12,8,0.846,64.503,0,1
watts_strogatz_graph,60,8,14,8,0.771,62.346,0,1
watts_strogatz_graph,60,8,8,8,0.938,61.725,1,1
watts_strogatz_graph,60,8,11,10,1.357,66,0,0
watts_strogatz_graph,60,8,12,8,0.763,63.439,0,1
watts_strogatz_graph,60,8,10,8,1.159,59.336,0,1
watts_strogatz_graph,60,8,11,8,0.735,59.201,0,1
watts_strogatz_graph,60,8,13,8,0.719,63.003,0,1
watts_strogatz_graph,60,8,19,8,0.764,59.541,0,1
watts_strogatz_graph,60,8,13,8,0.724,63.487,0,1
watts_strogatz_graph,60,8,17,8,0.765,64.227,0,1
watts_strogatz_graph,60,8,11,8,1.1,65.563,0,1
watts_strogatz_graph,60,8,14,8,0.759,60.817,0,1
watts_strogatz_graph,60,8,16,8,0.832,61.169,0,1
watts_strogatz_graph,70,12,13,12,1.133,83.76,0,1
watts_strogatz_graph,70,12,17,12,1.342,76.682,0,1
watts_strogatz_graph,70,12,15,12,1.135,72.108,0,1
watts_strogatz_graph,70,12,20,12,1.013,71.364,0,1
watts_strogatz_graph,70,12,15,12,1.024,73.756,0,1
watts_strogatz_graph,70,12,15,13,1.195,74.519,0,0
watts_strogatz_graph,70,12,12,12,1.082,74.918,1,1
watts_strogatz_graph,70,12,17,12,1.045,78.048,0,1
watts_strogatz_graph,70,12,18,12,2.012,87.716,0,1
watts_strogatz_graph,70,12,16,13,1.079,76.981,0,0
watts_strogatz_graph,70,12,13,12,1.033,77.97,0,1
watts_strogatz_graph,70,12,16,12,1.021,75.762,0,1
watts_strogatz_graph,70,12,13,12,1.232,76.555,0,1
watts_strogatz_graph,70,12,17,12,1.021,77.07,0,1
watts_strogatz_graph,70,12,18,12,1.146,82.141,0,1
watts_strogatz_graph,70,12,15,12,1.093,80.385,0,1
watts_strogatz_graph,70,12,16,12,1.061,78.732,0,1
watts_strogatz_graph,70,12,17,12,1.224,75.936,0,1
watts_strogatz_graph,70,12,13,12,1.24,78.571,0,1
watts_strogatz_graph,70,12,16,12,1.02,72.809,0,1
watts_strogatz_graph,70,12,16,12,1.027,73.853,0,1
watts_strogatz_graph,70,12,16,12,1.017,70.146,0,1
watts_strogatz_graph,70,12,15,12,1.074,74.865,0,1
watts_strogatz_graph,70,12,20,12,1.079,69.253,0,1
watts_strogatz_graph,70,12,12,12,1.13,72.72,1,1
watts_strogatz_graph,70,12,15,12,1.062,71.457,0,1
watts_strogatz_graph,70,12,16,12,1.082,72.975,0,1
watts_strogatz_graph,70,12,12,12,1.055,69.736,1,1
watts_strogatz_graph,70,12,17,12,1.153,72.164,0,1
watts_strogatz_graph,70,12,16,12,1.021,69.555,0,1
watts_strogatz_graph,80,15,15,15,1.705,91.026,1,1
watts_strogatz_graph,80,15,17,15,2.014,86.613,0,1
watts_strogatz_graph,80,15,18,15,1.649,82.654,0,1
watts_strogatz_graph,80,15,17,15,1.591,85.488,0,1
watts_strogatz_graph,80,15,15,15,1.822,86.881,1,1
watts_strogatz_graph,80,15,15,15,1.816,100.014,1,1
watts_strogatz_graph,80,15,17,15,1.905,88.218,0,1
watts_strogatz_graph,80,15,16,15,1.733,92.023,0,1
watts_strogatz_graph,80,15,17,15,1.849,90.86,0,1
watts_strogatz_graph,80,15,21,15,1.736,91.063,0,1
watts_strogatz_graph,80,15,21,15,1.72,89.851,0,1
watts_strogatz_graph,80,15,20,15,1.751,90.215,0,1
watts_strogatz_graph,80,15,19,15,1.681,87.772,0,1
watts_strogatz_graph,80,15,22,15,1.922,86.226,0,1
watts_strogatz_graph,80,15,39,15,1.72,85.44,0,1
watts_strogatz_graph,80,15,20,15,1.677,86.637,0,1
watts_strogatz_graph,80,15,16,15,1.66,86.978,0,1
watts_strogatz_graph,80,15,17,15,1.74,82.484,0,1
watts_strogatz_graph,80,15,17,15,1.565,82.792,0,1
watts_strogatz_graph,80,15,15,15,1.638,84.691,1,1
watts_strogatz_graph,80,15,18,15,1.902,92.52,0,1
watts_strogatz_graph,80,15,17,15,1.827,87.418,0,1
watts_strogatz_graph,80,15,15,15,1.943,87.088,1,1
watts_strogatz_graph,80,15,18,15,1.939,94.912,0,1
watts_strogatz_graph,80,15,69,15,1.744,87.542,0,1
watts_strogatz_graph,80,15,18,15,1.777,83.653,0,1
watts_strogatz_graph,80,15,20,15,1.696,85.31,0,1
watts_strogatz_graph,80,15,21,15,1.633,93.368,0,1
watts_strogatz_graph,80,15,15,15,3.439,98.745,1,1
watts_strogatz_graph,80,15,21,16,1.519,83.009,0,0
watts_strogatz_graph,90,14,17,14,2.489,192.381,0,1
watts_strogatz_graph,90,14,21,14,2.683,181.277,0,1
watts_strogatz_graph,90,14,23,14,2.343,182.45,0,1
watts_strogatz_graph,90,14,20,14,2.801,186.315,0,1
watts_strogatz_graph,90,14,22,14,2.413,184.703,0,1
watts_strogatz_graph,90,14,24,14,2.285,180.499,0,1
watts_strogatz_graph,90,14,19,14,2.295,180.653,0,1
watts_strogatz_graph,90,14,25,14,2.264,178.735,0,1
watts_strogatz_graph,90,14,17,16,2.281,171.285,0,0
watts_strogatz_graph,90,14,18,14,2.2,173.284,0,1
watts_strogatz_graph,90,14,19,14,2.311,200.457,0,1
watts_strogatz_graph,90,14,19,14,2.546,185.117,0,1
watts_strogatz_graph,90,14,26,14,2.305,176.858,0,1
watts_strogatz_graph,90,14,25,14,3.107,173.405,0,1
watts_strogatz_graph,90,14,20,14,2.483,173.384,0,1
watts_strogatz_graph,90,14,20,16,2.387,181.56,0,0
watts_strogatz_graph,90,14,22,14,2.45,183.41,0,1
watts_strogatz_graph,90,14,21,14,2.706,185.054,0,1
watts_strogatz_graph,90,14,21,16,2.544,180.859,0,0
watts_strogatz_graph,90,14,20,14,2.878,177.804,0,1
watts_strogatz_graph,90,14,22,14,2.216,176.558,0,1
watts_strogatz_graph,90,14,25,14,2.331,180.433,0,1
